Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSDARG00000003229	ENSDARP00000008475	GDF9	ENSPKIG00000024372	ENSPKIP00000009163	gdf9
ENSDARG00000003205	ENSDARP00000008500	NGLY1	ENSPKIG00000010026	ENSPKIP00000028343	ngly1
ENSDARG00000002798	ENSDARP00000008507	COG8	ENSPKIG00000020319	ENSPKIP00000002421	cog8
ENSDARG00000032117	ENSDARP00000008636	DDX1	ENSPKIG00000012466	ENSPKIP00000032413	DDX1
ENSDARG00000019300	ENSDARP00000008647	INTS7	ENSPKIG00000021288	ENSPKIP00000004051	ints7
ENSDARG00000016541	ENSDARP00000008665	SASH3	ENSPKIG00000004567	ENSPKIP00000019363	SASH3
ENSDARG00000004774	ENSDARP00000008668	WDR36	ENSPKIG00000025589	ENSPKIP00000011185	wdr36
ENSDARG00000004574	ENSDARP00000008672	gtf3c2	ENSPKIG00000015869	ENSPKIP00000037847	gtf3c2
ENSDARG00000009466	ENSDARP00000008831	rgs9bp	ENSPKIG00000008105	ENSPKIP00000025119	rgs9bp
ENSDARG00000018903	ENSDARP00000008898	AIMP2	ENSPKIG00000015584	ENSPKIP00000037378	aimp2
ENSDARG00000005565	ENSDARP00000008913	entpd8	ENSPKIG00000019801	ENSPKIP00000001543	entpd8
ENSDARG00000012194	ENSDARP00000009052	scp2a	ENSPKIG00000004817	ENSPKIP00000019819	SCP2
ENSDARG00000003592	ENSDARP00000009060	SURF1	ENSPKIG00000025075	ENSPKIP00000010304	surf1
ENSDARG00000001976	ENSDARP00000009132	fkbp16	ENSPKIG00000021338	ENSPKIP00000004091	fkbp16
ENSDARG00000007955	ENSDARP00000009149	IARS1	ENSPKIG00000025011	ENSPKIP00000010226	iars1
ENSDARG00000002391	ENSDARP00000009170	tlcd1	ENSPKIG00000006744	ENSPKIP00000022924	tlcd1
ENSDARG00000004161	ENSDARP00000009186	IK	ENSPKIG00000020532	ENSPKIP00000002795	ik
ENSDARG00000007359	ENSDARP00000009190	UBL4A	ENSPKIG00000007895	ENSPKIP00000024767	zgc:56596
ENSDARG00000003200	ENSDARP00000009248	FOXM1	ENSPKIG00000003625	ENSPKIP00000017875	foxm1
ENSDARG00000019122	ENSDARP00000009264	he1.2	ENSPKIG00000025342	ENSPKIP00000010850	
ENSDARG00000032129	ENSDARP00000009277	GTF2F1	ENSPKIG00000004185	ENSPKIP00000018737	gtf2f1
ENSDARG00000020986	ENSDARP00000009303	CTU1	ENSPKIG00000025122	ENSPKIP00000010377	CTU1
ENSDARG00000005595	ENSDARP00000009325	ADGB	ENSPKIG00000013635	ENSPKIP00000034230	
ENSDARG00000012656	ENSDARP00000009333	atf6	ENSPKIG00000016163	ENSPKIP00000038444	
ENSDARG00000008010	ENSDARP00000009395	foxl2l	ENSPKIG00000012916	ENSPKIP00000033085	foxl2l
ENSDARG00000013861	ENSDARP00000009420	ARMC1	ENSPKIG00000008223	ENSPKIP00000025298	armc1
ENSDARG00000006600	ENSDARP00000009428	lsm14aa	ENSPKIG00000004788	ENSPKIP00000019760	LSM14A
ENSDARG00000003757	ENSDARP00000009432	CNPY1	ENSPKIG00000012889	ENSPKIP00000033023	cnpy1
ENSDARG00000013802	ENSDARP00000009441	PCID2	ENSPKIG00000009646	ENSPKIP00000027725	pcid2
ENSDARG00000007279	ENSDARP00000009453	YIPF5	ENSPKIG00000024119	ENSPKIP00000008761	yipf5
ENSDARG00000016607	ENSDARP00000009555	ECHDC2	ENSPKIG00000009849	ENSPKIP00000028101	echdc2
ENSDARG00000012929	ENSDARP00000009582	EIF2D	ENSPKIG00000012100	ENSPKIP00000031730	eif2d
ENSDARG00000018616	ENSDARP00000009604	AGTR1	ENSPKIG00000021582	ENSPKIP00000004507	AGTR1
ENSDARG00000009806	ENSDARP00000009619	REXO2	ENSPKIG00000000911	ENSPKIP00000013503	smfn
ENSDARG00000012021	ENSDARP00000009670	KDSR	ENSPKIG00000002968	ENSPKIP00000016795	kdsr
ENSDARG00000019265	ENSDARP00000009683	zbtb39	ENSPKIG00000002690	ENSPKIP00000016313	ZBTB39
ENSDARG00000030110	ENSDARP00000009713	MYOD1	ENSPKIG00000002354	ENSPKIP00000015740	MYOD1
ENSDARG00000015576	ENSDARP00000009775	ITPRIP	ENSPKIG00000001965	ENSPKIP00000015145	itprip
ENSDARG00000003860	ENSDARP00000009789	CBX3	ENSPKIG00000000364	ENSPKIP00000012625	cbx3a
ENSDARG00000096829	ENSDARP00000009817	blvrb	ENSPKIG00000004671	ENSPKIP00000019559	blvrb
ENSDARG00000008049	ENSDARP00000009826	si:dkey-42i9.4	ENSPKIG00000025101	ENSPKIP00000010351	si:dkey-42i9.4
ENSDARG00000010878	ENSDARP00000009882	cdkn1ca	ENSPKIG00000021556	ENSPKIP00000004450	cdkn1ca
ENSDARG00000071037	ENSDARP00000009932	PEX13	ENSPKIG00000003409	ENSPKIP00000017539	pex13
ENSDARG00000005220	ENSDARP00000009990	PDCD6	ENSPKIG00000007739	ENSPKIP00000024526	PDCD6
ENSDARG00000014138	ENSDARP00000009993	ACOT8	ENSPKIG00000015570	ENSPKIP00000037364	acot8
ENSDARG00000019230	ENSDARP00000010055	rpl7a	ENSPKIG00000020710	ENSPKIP00000003048	RPL7A
ENSDARG00000015922	ENSDARP00000010065	stk17al	ENSPKIG00000019636	ENSPKIP00000001287	stk17al
ENSDARG00000007092	ENSDARP00000010070	XAB2	ENSPKIG00000014874	ENSPKIP00000036289	xab2
ENSDARG00000009745	ENSDARP00000010071	FBXW2	ENSPKIG00000024600	ENSPKIP00000009509	fbxw2
ENSDARG00000009074	ENSDARP00000010074	CBR4	ENSPKIG00000003928	ENSPKIP00000018334	cbr4
ENSDARG00000013734	ENSDARP00000010083	polr3glb	ENSPKIG00000013127	ENSPKIP00000033406	
ENSDARG00000010514	ENSDARP00000010091	CXCR5	ENSPKIG00000016062	ENSPKIP00000038169	cxcr5
ENSDARG00000002986	ENSDARP00000010155	GDA	ENSPKIG00000000854	ENSPKIP00000013397	gda
ENSDARG00000014761	ENSDARP00000010172	MFSD6L	ENSPKIG00000005588	ENSPKIP00000021024	mfsd6l
ENSDARG00000005108	ENSDARP00000010183	oclna	ENSPKIG00000012158	ENSPKIP00000031823	oclna
ENSDARG00000014994	ENSDARP00000010211	TBP	ENSPKIG00000008077	ENSPKIP00000025072	tbp
ENSDARG00000009871	ENSDARP00000010253	SNRPC	ENSPKIG00000001671	ENSPKIP00000014695	SNRPC
ENSDARG00000010317	ENSDARP00000010296	GPR183	ENSPKIG00000014047	ENSPKIP00000034881	gpr183b
ENSDARG00000012789	ENSDARP00000010322	PLEK2	ENSPKIG00000002789	ENSPKIP00000016479	plek2
ENSDARG00000009438	ENSDARP00000010347	MYOG	ENSPKIG00000005145	ENSPKIP00000020320	myog
ENSDARG00000019646	ENSDARP00000010424	twist3	ENSPKIG00000019122	ENSPKIP00000000475	TWIST1
ENSDARG00000020164	ENSDARP00000010432	EFNB2	ENSPKIG00000005503	ENSPKIP00000020880	EFNB2
ENSDARG00000074248	ENSDARP00000010454	TMEM237	ENSPKIG00000003302	ENSPKIP00000017354	TMEM237
ENSDARG00000019715	ENSDARP00000010471	METAP1D	ENSPKIG00000005824	ENSPKIP00000021391	metap1d
ENSDARG00000011801	ENSDARP00000010571	WARS2	ENSPKIG00000024865	ENSPKIP00000009974	wars2
ENSDARG00000005218	ENSDARP00000010591	WRNIP1	ENSPKIG00000000778	ENSPKIP00000013316	wrnip1
ENSDARG00000002402	ENSDARP00000010637	ERCC3	ENSPKIG00000001319	ENSPKIP00000014245	ercc3
ENSDARG00000008706	ENSDARP00000010658	PAIP2B	ENSPKIG00000022573	ENSPKIP00000006207	paip2b
ENSDARG00000005926	ENSDARP00000010686	AK2	ENSPKIG00000023102	ENSPKIP00000007067	AK2
ENSDARG00000013598	ENSDARP00000010728	tnfb	ENSPKIG00000012620	ENSPKIP00000032567	tnfb
ENSDARG00000002128	ENSDARP00000010750	CWF19L1	ENSPKIG00000009086	ENSPKIP00000026739	cwf19l1
ENSDARG00000017010	ENSDARP00000010772	SCAMP2	ENSPKIG00000017442	ENSPKIP00000040495	scamp2l
ENSDARG00000014017	ENSDARP00000010800	RRM1	ENSPKIG00000015120	ENSPKIP00000036614	rrm1
ENSDARG00000012244	ENSDARP00000010840	UBE2E3	ENSPKIG00000021408	ENSPKIP00000004202	ube2e3
ENSDARG00000024101	ENSDARP00000010895	ADRA1D	ENSPKIG00000011098	ENSPKIP00000030113	ADRA1D
ENSDARG00000007941	ENSDARP00000010904	hmx4	ENSPKIG00000000307	ENSPKIP00000012552	hmx4
ENSDARG00000007241	ENSDARP00000010970	MYC	ENSPKIG00000017411	ENSPKIP00000040453	mycb
ENSDARG00000002894	ENSDARP00000010975	AVEN	ENSPKIG00000013758	ENSPKIP00000034432	
ENSDARG00000009351	ENSDARP00000010978	FGF6	ENSPKIG00000000003	ENSPKIP00000012086	FGF6
ENSDARG00000012347	ENSDARP00000010986	nacad	ENSPKIG00000022623	ENSPKIP00000006276	nacad
ENSDARG00000018817	ENSDARP00000010990	BDNF	ENSPKIG00000021989	ENSPKIP00000005223	bdnf
ENSDARG00000004204	ENSDARP00000010992	EFHC2	ENSPKIG00000003303	ENSPKIP00000017372	efhc2
ENSDARG00000015851	ENSDARP00000011002	PNN	ENSPKIG00000014281	ENSPKIP00000035253	
ENSDARG00000010442	ENSDARP00000011008	rnf11a	ENSPKIG00000009428	ENSPKIP00000027403	rnf11a
ENSDARG00000021257	ENSDARP00000011011	EIF3D	ENSPKIG00000013892	ENSPKIP00000034674	EIF3D
ENSDARG00000013125	ENSDARP00000011033	DLX1	ENSPKIG00000018771	ENSPKIP00000041974	dlx1a
ENSDARG00000016011	ENSDARP00000011048	GPCPD1	ENSPKIG00000003553	ENSPKIP00000017853	gpcpd1
ENSDARG00000020101	ENSDARP00000011083	PSMC2	ENSPKIG00000006760	ENSPKIP00000022968	psmc2
ENSDARG00000018264	ENSDARP00000011133	trim101	ENSPKIG00000004867	ENSPKIP00000019884	trim101
ENSDARG00000020822	ENSDARP00000011140	IFT22	ENSPKIG00000018200	ENSPKIP00000041792	ift22
ENSDARG00000004948	ENSDARP00000011145	BCCIP	ENSPKIG00000003838	ENSPKIP00000018222	bccip
ENSDARG00000019778	ENSDARP00000011148	RPS6	ENSPKIG00000003224	ENSPKIP00000017212	rps6
ENSDARG00000018569	ENSDARP00000011163	tnfrsf1a	ENSPKIG00000007026	ENSPKIP00000023367	
ENSDARG00000003303	ENSDARP00000011199	STC1	ENSPKIG00000024706	ENSPKIP00000009699	stc1
ENSDARG00000014479	ENSDARP00000011265	PTF1A	ENSPKIG00000013159	ENSPKIP00000033455	ptf1a
ENSDARG00000016765	ENSDARP00000011289	SCAMP3	ENSPKIG00000015823	ENSPKIP00000037776	scamp3
ENSDARG00000015734	ENSDARP00000011293	AICDA	ENSPKIG00000001499	ENSPKIP00000014428	aicda
ENSDARG00000006290	ENSDARP00000011338	NDUFS5	ENSPKIG00000023159	ENSPKIP00000007160	ndufs5
ENSDARG00000016443	ENSDARP00000011344	EIF3CL	ENSPKIG00000002049	ENSPKIP00000015277	EIF3C
ENSDARG00000011418	ENSDARP00000011354	SIGMAR1	ENSPKIG00000022940	ENSPKIP00000006808	sigmar1
ENSDARG00000013453	ENSDARP00000011360	TDRD9	ENSPKIG00000017763	ENSPKIP00000041046	tdrd9
ENSDARG00000017696	ENSDARP00000011386	UTP25	ENSPKIG00000022176	ENSPKIP00000005534	utp25
ENSDARG00000011764	ENSDARP00000011401	INTS13	ENSPKIG00000019221	ENSPKIP00000000660	ints13
ENSDARG00000030972	ENSDARP00000011428	dnaja1	ENSPKIG00000013569	ENSPKIP00000034113	dnaja1
ENSDARG00000036190	ENSDARP00000011451	txnl4a	ENSPKIG00000002824	ENSPKIP00000016533	txnl4a
ENSDARG00000003058	ENSDARP00000011529	cep43	ENSPKIG00000003393	ENSPKIP00000017544	cep43
ENSDARG00000020085	ENSDARP00000011566	SLC33A1	ENSPKIG00000024720	ENSPKIP00000009716	slc33a1
ENSDARG00000011934	ENSDARP00000011595	GYG1	ENSPKIG00000009781	ENSPKIP00000027951	gyg1b
ENSDARG00000015856	ENSDARP00000011600	slc25a40	ENSPKIG00000000115	ENSPKIP00000012267	slc25a40
ENSDARG00000011661	ENSDARP00000011624	TWF1	ENSPKIG00000022975	ENSPKIP00000006845	TWF1
ENSDARG00000007216	ENSDARP00000011642	ABCE1	ENSPKIG00000015981	ENSPKIP00000038053	abce1
ENSDARG00000007413	ENSDARP00000011701	ARID2	ENSPKIG00000002325	ENSPKIP00000015700	arid2
ENSDARG00000007745	ENSDARP00000011707	UQCRFS1	ENSPKIG00000011020	ENSPKIP00000029982	uqcrfs1
ENSDARG00000015236	ENSDARP00000011713	PYCR3	ENSPKIG00000008677	ENSPKIP00000026032	pycr3
ENSDARG00000009640	ENSDARP00000011778	PSMB1	ENSPKIG00000008096	ENSPKIP00000025110	psmb1
ENSDARG00000009629	ENSDARP00000011779	UNC119B	ENSPKIG00000023517	ENSPKIP00000007730	unc119b
ENSDARG00000011724	ENSDARP00000011783	MARVELD1	ENSPKIG00000016279	ENSPKIP00000038546	marveld1
ENSDARG00000015540	ENSDARP00000011791	PSEN2	ENSPKIG00000024241	ENSPKIP00000008956	psen2
ENSDARG00000018281	ENSDARP00000011815	cfap161	ENSPKIG00000021050	ENSPKIP00000003621	cfap161
ENSDARG00000016528	ENSDARP00000011821	WDCP	ENSPKIG00000004029	ENSPKIP00000018483	wdcp
ENSDARG00000015355	ENSDARP00000011823	FOSL1	ENSPKIG00000024665	ENSPKIP00000009621	fosl1a
ENSDARG00000006797	ENSDARP00000011866	NT5DC1	ENSPKIG00000018862	ENSPKIP00000000070	nt5dc1
ENSDARG00000015747	ENSDARP00000011878	AARSD1	ENSPKIG00000001834	ENSPKIP00000014976	aarsd1
ENSDARG00000010332	ENSDARP00000011927	zgc:56231	ENSPKIG00000010531	ENSPKIP00000029187	zgc:56231
ENSDARG00000006712	ENSDARP00000011930	WIPF2	ENSPKIG00000023149	ENSPKIP00000007135	wipf2a
ENSDARG00000000489	ENSDARP00000011948	UPF3B	ENSPKIG00000019226	ENSPKIP00000000836	upf3b
ENSDARG00000013302	ENSDARP00000011955	GPX8	ENSPKIG00000022420	ENSPKIP00000005936	gpx8
ENSDARG00000016754	ENSDARP00000012019	TBCA	ENSPKIG00000018004	ENSPKIP00000041459	tbca
ENSDARG00000009436	ENSDARP00000012036	UBXN7	ENSPKIG00000011801	ENSPKIP00000031266	ubxn7
ENSDARG00000010482	ENSDARP00000012078	prg4a	ENSPKIG00000016371	ENSPKIP00000038702	prg4a
ENSDARG00000008678	ENSDARP00000012094	SNX3	ENSPKIG00000012897	ENSPKIP00000033038	snx3
ENSDARG00000019144	ENSDARP00000012097	RAB4A	ENSPKIG00000005672	ENSPKIP00000021150	rab4a
ENSDARG00000018459	ENSDARP00000012146	msrb2	ENSPKIG00000006931	ENSPKIP00000023217	
ENSDARG00000071694	ENSDARP00000012236	ndc80	ENSPKIG00000022149	ENSPKIP00000005507	ndc80
ENSDARG00000003383	ENSDARP00000012241	ASB8	ENSPKIG00000008744	ENSPKIP00000026149	asb8
ENSDARG00000013795	ENSDARP00000012323	hps4	ENSPKIG00000025166	ENSPKIP00000010447	hps4
ENSDARG00000004392	ENSDARP00000012354	hdr	ENSPKIG00000004160	ENSPKIP00000018686	tnfrsfa
ENSDARG00000001760	ENSDARP00000012374	tnxba	ENSPKIG00000012458	ENSPKIP00000032331	
ENSDARG00000014995	ENSDARP00000012395	JAGN1	ENSPKIG00000012451	ENSPKIP00000032292	jagn1b
ENSDARG00000015793	ENSDARP00000012411	CREB3L1	ENSPKIG00000012854	ENSPKIP00000032962	creb3l1
ENSDARG00000019142	ENSDARP00000012414	fam185a	ENSPKIG00000020595	ENSPKIP00000002872	FAM185A
ENSDARG00000076225	ENSDARP00000012444	tha1	ENSPKIG00000009697	ENSPKIP00000027798	tha1
ENSDARG00000002479	ENSDARP00000012447	ERCC6L	ENSPKIG00000022325	ENSPKIP00000005787	ercc6l
ENSDARG00000002591	ENSDARP00000012488	RUVBL1	ENSPKIG00000025291	ENSPKIP00000010663	ruvbl1
ENSDARG00000012281	ENSDARP00000012500	neff1	ENSPKIG00000016376	ENSPKIP00000039447	neff1
ENSDARG00000013009	ENSDARP00000012519	UBIAD1	ENSPKIG00000012639	ENSPKIP00000032595	ubiad1
ENSDARG00000010602	ENSDARP00000012556	zgc:112294	ENSPKIG00000012425	ENSPKIP00000032261	zgc:112294
ENSDARG00000014915	ENSDARP00000012558	ndufab1b	ENSPKIG00000018748	ENSPKIP00000011802	ndufab1a
ENSDARG00000018787	ENSDARP00000012577	EFNA1	ENSPKIG00000013998	ENSPKIP00000034809	efna1b
ENSDARG00000018263	ENSDARP00000012585	pdia2	ENSPKIG00000020330	ENSPKIP00000002435	pdia2
ENSDARG00000002165	ENSDARP00000012691	PSME1	ENSPKIG00000008074	ENSPKIP00000025089	psme1
ENSDARG00000010619	ENSDARP00000012705	THEMIS	ENSPKIG00000011385	ENSPKIP00000030588	themis
ENSDARG00000006468	ENSDARP00000012720	GRAP2	ENSPKIG00000003551	ENSPKIP00000017768	grap2b
ENSDARG00000002298	ENSDARP00000012738	ANKRD22	ENSPKIG00000025019	ENSPKIP00000010216	ankrd22
ENSDARG00000018441	ENSDARP00000012786	heg1	ENSPKIG00000016587	ENSPKIP00000039072	heg1
ENSDARG00000003769	ENSDARP00000012853	TADA2B	ENSPKIG00000017247	ENSPKIP00000040172	tada2b
ENSDARG00000005462	ENSDARP00000012856	KIF4A	ENSPKIG00000007967	ENSPKIP00000024959	kif4
ENSDARG00000015676	ENSDARP00000012858	NMD3	ENSPKIG00000009928	ENSPKIP00000028227	nmd3
ENSDARG00000005246	ENSDARP00000012869	ASB3	ENSPKIG00000024768	ENSPKIP00000009809	asb3
ENSDARG00000011170	ENSDARP00000012950	NDRG2	ENSPKIG00000022641	ENSPKIP00000006443	ndrg2
ENSDARG00000017657	ENSDARP00000012989	zgc:112163	ENSPKIG00000005314	ENSPKIP00000020605	zgc:112163
ENSDARG00000016302	ENSDARP00000013006	UPF1	ENSPKIG00000006069	ENSPKIP00000021830	upf1
ENSDARG00000008239	ENSDARP00000013020	MOCS3	ENSPKIG00000021324	ENSPKIP00000004088	MOCS3
ENSDARG00000004307	ENSDARP00000013064	LYPD6	ENSPKIG00000003918	ENSPKIP00000018331	LYPD6
ENSDARG00000007406	ENSDARP00000013072	PHOX2A	ENSPKIG00000022891	ENSPKIP00000006733	phox2a
ENSDARG00000014171	ENSDARP00000013120	BLOC1S1	ENSPKIG00000024779	ENSPKIP00000009831	bloc1s1
ENSDARG00000018162	ENSDARP00000013157	CTNNAL1	ENSPKIG00000020665	ENSPKIP00000002995	ctnnal1
ENSDARG00000019223	ENSDARP00000013189	ARGLU1	ENSPKIG00000005524	ENSPKIP00000020916	arglu1b
ENSDARG00000018627	ENSDARP00000013210	ARL5A	ENSPKIG00000020706	ENSPKIP00000003039	arl5a
ENSDARG00000030756	ENSDARP00000013243	DNMT1	ENSPKIG00000010235	ENSPKIP00000028718	dnmt1
ENSDARG00000013478	ENSDARP00000013273	RRP15	ENSPKIG00000000018	ENSPKIP00000012105	rrp15
ENSDARG00000019364	ENSDARP00000013291	MBIP	ENSPKIG00000009827	ENSPKIP00000028007	mbip
ENSDARG00000015010	ENSDARP00000013307	odad1	ENSPKIG00000013616	ENSPKIP00000034193	odad1
ENSDARG00000017107	ENSDARP00000013317	NR2E1	ENSPKIG00000012867	ENSPKIP00000033006	nr2e1
ENSDARG00000016769	ENSDARP00000013325	SGTB	ENSPKIG00000025548	ENSPKIP00000011114	sgtb
ENSDARG00000001859	ENSDARP00000013350	DBX1	ENSPKIG00000022829	ENSPKIP00000006628	dbx1b
ENSDARG00000006524	ENSDARP00000013353	SUPT6H	ENSPKIG00000013468	ENSPKIP00000034044	supt6h
ENSDARG00000003984	ENSDARP00000013392	LTN1	ENSPKIG00000021993	ENSPKIP00000005247	LTN1
ENSDARG00000015221	ENSDARP00000013430	NSRP1	ENSPKIG00000000088	ENSPKIP00000012222	nsrp1
ENSDARG00000002264	ENSDARP00000013437	MRPL41	ENSPKIG00000024870	ENSPKIP00000009977	mrpl41
ENSDARG00000018658	ENSDARP00000013455	AAR2	ENSPKIG00000005382	ENSPKIP00000020704	aar2
ENSDARG00000002952	ENSDARP00000013486	SMO	ENSPKIG00000008815	ENSPKIP00000026283	smo
ENSDARG00000013005	ENSDARP00000013509	NTM	ENSPKIG00000004566	ENSPKIP00000019365	opcml
ENSDARG00000013461	ENSDARP00000013539	SUPT7L	ENSPKIG00000022790	ENSPKIP00000006562	supt7l
ENSDARG00000002670	ENSDARP00000013568	ATG14	ENSPKIG00000001142	ENSPKIP00000013891	atg14
ENSDARG00000004724	ENSDARP00000013575	TCEA3	ENSPKIG00000020421	ENSPKIP00000002639	tcea3
ENSDARG00000004864	ENSDARP00000013603	foxr1	ENSPKIG00000017997	ENSPKIP00000041443	foxr1
ENSDARG00000017093	ENSDARP00000013605	EMC8	ENSPKIG00000000324	ENSPKIP00000012575	emc8
ENSDARG00000013784	ENSDARP00000013620	zgc:77158	ENSPKIG00000017181	ENSPKIP00000040067	zgc:77158
ENSDARG00000013938	ENSDARP00000013624	PSMB3	ENSPKIG00000007218	ENSPKIP00000023703	psmb3
ENSDARG00000007221	ENSDARP00000013651	PBK	ENSPKIG00000016007	ENSPKIP00000038064	pbk
ENSDARG00000021439	ENSDARP00000013664	ncoa4	ENSPKIG00000002720	ENSPKIP00000016389	ncoa4
ENSDARG00000020024	ENSDARP00000013712	FAM151B	ENSPKIG00000014403	ENSPKIP00000035440	fam151b
ENSDARG00000011945	ENSDARP00000013733	SLC35E1	ENSPKIG00000007059	ENSPKIP00000023430	slc35e1
ENSDARG00000012306	ENSDARP00000013748	syt13	ENSPKIG00000002827	ENSPKIP00000016549	SYT13
ENSDARG00000021022	ENSDARP00000013774	IFT57	ENSPKIG00000007015	ENSPKIP00000023360	ift57
ENSDARG00000001950	ENSDARP00000013777	AK1	ENSPKIG00000005818	ENSPKIP00000021427	AK1
ENSDARG00000021336	ENSDARP00000013792	pax4	ENSPKIG00000023567	ENSPKIP00000007812	pax4
ENSDARG00000002710	ENSDARP00000013803	ncl	ENSPKIG00000002604	ENSPKIP00000016178	ncl
ENSDARG00000002847	ENSDARP00000013881	FNDC1	ENSPKIG00000022686	ENSPKIP00000006390	FNDC1
ENSDARG00000015385	ENSDARP00000013902	NDUFS3	ENSPKIG00000012394	ENSPKIP00000032217	ndufs3
ENSDARG00000018553	ENSDARP00000013943	IFIH1	ENSPKIG00000001054	ENSPKIP00000013751	ifih1
ENSDARG00000013950	ENSDARP00000013949	PDF	ENSPKIG00000004491	ENSPKIP00000019242	pdf
ENSDARG00000009544	ENSDARP00000013958	cldnb	ENSPKIG00000018251	ENSPKIP00000041867	cldnb
ENSDARG00000013539	ENSDARP00000013960	IKZF1	ENSPKIG00000020981	ENSPKIP00000003513	ikzf1
ENSDARG00000007734	ENSDARP00000013967	STN1	ENSPKIG00000000721	ENSPKIP00000013196	stn1
ENSDARG00000014008	ENSDARP00000013971	CWC22	ENSPKIG00000021346	ENSPKIP00000004139	cwc22
ENSDARG00000015709	ENSDARP00000014003	HSD17B12	ENSPKIG00000013315	ENSPKIP00000033742	HSD17B12
ENSDARG00000014805	ENSDARP00000014011	FHL5	ENSPKIG00000016743	ENSPKIP00000039356	fhl5
ENSDARG00000006553	ENSDARP00000014099	RRAS	ENSPKIG00000019373	ENSPKIP00000000872	rras
ENSDARG00000004251	ENSDARP00000014124	dhfr	ENSPKIG00000012408	ENSPKIP00000032296	dhfr
ENSDARG00000014692	ENSDARP00000014151	ZNF622	ENSPKIG00000008000	ENSPKIP00000024946	ZNF622
ENSDARG00000011727	ENSDARP00000014157	B9D1	ENSPKIG00000017625	ENSPKIP00000040816	b9d1
ENSDARG00000003899	ENSDARP00000014201	ZDHHC23	ENSPKIG00000013009	ENSPKIP00000033224	zdhhc23b
ENSDARG00000039979	ENSDARP00000014240	tecrl2b	ENSPKIG00000002075	ENSPKIP00000015334	tecrl2b
ENSDARG00000007065	ENSDARP00000014244	mrps18b	ENSPKIG00000011007	ENSPKIP00000029952	mrps18b
ENSDARG00000009447	ENSDARP00000014252	atp5mc3b	ENSPKIG00000023124	ENSPKIP00000007091	
ENSDARG00000013726	ENSDARP00000014260	AP4B1	ENSPKIG00000012057	ENSPKIP00000031684	ap4b1
ENSDARG00000020798	ENSDARP00000014272	necap1	ENSPKIG00000001526	ENSPKIP00000014502	necap1
ENSDARG00000021046	ENSDARP00000014299	RHBDD1	ENSPKIG00000009198	ENSPKIP00000026931	rhbdd1
ENSDARG00000012072	ENSDARP00000014390	DMAC2L	ENSPKIG00000012276	ENSPKIP00000032021	dmac2l
ENSDARG00000010610	ENSDARP00000014434	SARM1	ENSPKIG00000010900	ENSPKIP00000029802	sarm1
ENSDARG00000017811	ENSDARP00000014473	si:ch211-210c8.6	ENSPKIG00000014557	ENSPKIP00000035720	si:ch211-210c8.6
ENSDARG00000003977	ENSDARP00000014490	zgc:153896	ENSPKIG00000009863	ENSPKIP00000028072	zgc:153896
ENSDARG00000018283	ENSDARP00000014491	cyba	ENSPKIG00000019944	ENSPKIP00000001808	cyba
ENSDARG00000011818	ENSDARP00000014497	BATF	ENSPKIG00000003014	ENSPKIP00000016861	batf
ENSDARG00000013653	ENSDARP00000014501	ADGRL4	ENSPKIG00000021943	ENSPKIP00000005143	adgrl4
ENSDARG00000003927	ENSDARP00000014514	CLDN12	ENSPKIG00000000315	ENSPKIP00000012566	cldn12
ENSDARG00000075325	ENSDARP00000014583	MRPL16	ENSPKIG00000010334	ENSPKIP00000028860	mrpl16
ENSDARG00000016345	ENSDARP00000014595	NCOA5	ENSPKIG00000003145	ENSPKIP00000017088	ncoa5
ENSDARG00000006677	ENSDARP00000014604	ripk1l	ENSPKIG00000004307	ENSPKIP00000018924	ripk1l
ENSDARG00000033418	ENSDARP00000014631	GPATCH1	ENSPKIG00000020745	ENSPKIP00000003108	gpatch1
ENSDARG00000006011	ENSDARP00000014696	KLHL42	ENSPKIG00000009132	ENSPKIP00000026796	klhl42
ENSDARG00000018048	ENSDARP00000014703	zgc:171704	ENSPKIG00000014065	ENSPKIP00000034915	zgc:171704
ENSDARG00000005891	ENSDARP00000014732	CYB5R3	ENSPKIG00000024781	ENSPKIP00000009837	cyb5r3
ENSDARG00000004874	ENSDARP00000014739	spata6l	ENSPKIG00000022918	ENSPKIP00000006773	spata6l
ENSDARG00000030781	ENSDARP00000014757	ACADS	ENSPKIG00000009951	ENSPKIP00000028221	acads
ENSDARG00000016774	ENSDARP00000014777	PLEKHO2	ENSPKIG00000020587	ENSPKIP00000002854	
ENSDARG00000007407	ENSDARP00000014797	BARX1	ENSPKIG00000018006	ENSPKIP00000041468	BARX1
ENSDARG00000007276	ENSDARP00000014849	ela3l	ENSPKIG00000015147	ENSPKIP00000036663	ela3l
ENSDARG00000002213	ENSDARP00000014904	INVS	ENSPKIG00000014755	ENSPKIP00000036056	invs
ENSDARG00000001897	ENSDARP00000014955	MAN2B1	ENSPKIG00000005364	ENSPKIP00000020679	man2b1
ENSDARG00000011825	ENSDARP00000014968	CETN3	ENSPKIG00000005747	ENSPKIP00000021281	cetn3
ENSDARG00000014554	ENSDARP00000014980	PPP1R3C	ENSPKIG00000006182	ENSPKIP00000021989	ppp1r3cb
ENSDARG00000001929	ENSDARP00000014981	PINK1	ENSPKIG00000008461	ENSPKIP00000025676	pink1
