Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSDARG00000040251	ENSDARP00000007535	CTSK	ENSEEEG00000000158	ENSEEEP00000000212	CTSK
ENSDARG00000016089	ENSDARP00000007564	BICRAL	ENSEEEG00000005888	ENSEEEP00000011694	BICRAL
ENSDARG00000006408	ENSDARP00000007566	HMGB3	ENSEEEG00000019850	ENSEEEP00000042008	hmgb3b
ENSDARG00000017385	ENSDARP00000007567	B9D2	ENSEEEG00000003058	ENSEEEP00000005778	B9D2
ENSDARG00000006840	ENSDARP00000007584	GNMT	ENSEEEG00000006063	ENSEEEP00000012024	GNMT
ENSDARG00000004363	ENSDARP00000007599	LHFPL6	ENSEEEG00000024677	ENSEEEP00000054579	LHFPL6
ENSDARG00000016484	ENSDARP00000007628	DKC1	ENSEEEG00000020192	ENSEEEP00000043322	DKC1
ENSDARG00000009020	ENSDARP00000007647	CNR1	ENSEEEG00000006016	ENSEEEP00000011934	CNR1
ENSDARG00000010270	ENSDARP00000007655	FEZF1	ENSEEEG00000019314	ENSEEEP00000040749	FEZF1
ENSDARG00000001777	ENSDARP00000007708	NUP155	ENSEEEG00000009580	ENSEEEP00000019605	NUP155
ENSDARG00000020217	ENSDARP00000007713	CPSF4	ENSEEEG00000005271	ENSEEEP00000010417	CPSF4
ENSDARG00000011841	ENSDARP00000007716	ATP5MG	ENSEEEG00000027649	ENSEEEP00000060610	atp5l
ENSDARG00000070723	ENSDARP00000007735	NDUFA9	ENSEEEG00000007590	ENSEEEP00000015262	ndufa9a
ENSDARG00000004794	ENSDARP00000007809	CCDC146	ENSEEEG00000009773	ENSEEEP00000019992	SHTN1
ENSDARG00000016864	ENSDARP00000007817	FARSB	ENSEEEG00000000468	ENSEEEP00000000785	FARSB
ENSDARG00000020311	ENSDARP00000007824	CNIH1	ENSEEEG00000006963	ENSEEEP00000014000	CNIH1
ENSDARG00000003411	ENSDARP00000007827	FOXA2	ENSEEEG00000022403	ENSEEEP00000047587	FOXA2
ENSDARG00000012747	ENSDARP00000007832	RER1	ENSEEEG00000001229	ENSEEEP00000001977	RER1
ENSDARG00000007302	ENSDARP00000007836	sh3gl3b	ENSEEEG00000021537	ENSEEEP00000045680	sh3gl3b
ENSDARG00000014101	ENSDARP00000007840	pyroxd2	ENSEEEG00000003301	ENSEEEP00000006295	PYROXD2
ENSDARG00000005559	ENSDARP00000007850	POU4F1	ENSEEEG00000007031	ENSEEEP00000014158	POU4F1
ENSDARG00000004497	ENSDARP00000007865	TSPAN33	ENSEEEG00000014143	ENSEEEP00000029540	tspan33a
ENSDARG00000017809	ENSDARP00000007948	STARD3	ENSEEEG00000023862	ENSEEEP00000050820	STARD3
ENSDARG00000015149	ENSDARP00000007963	wasa	ENSEEEG00000015026	ENSEEEP00000031402	wasa
ENSDARG00000015559	ENSDARP00000007964	FSTL1	ENSEEEG00000023550	ENSEEEP00000050076	fstl1a
ENSDARG00000014866	ENSDARP00000008019	hprt1l	ENSEEEG00000018819	ENSEEEP00000039681	hprt1l
ENSDARG00000011885	ENSDARP00000008022	MRPL19	ENSEEEG00000025782	ENSEEEP00000064567	MRPL19
ENSDARG00000004282	ENSDARP00000008047	zgc:77375	ENSEEEG00000008170	ENSEEEP00000016486	zgc:77375
ENSDARG00000020237	ENSDARP00000008075	MC1R	ENSEEEG00000017060	ENSEEEP00000035867	MC1R
ENSDARG00000094080	ENSDARP00000008206	or30bt1	ENSEEEG00000026233	ENSEEEP00000054435	or103-1
ENSDARG00000018562	ENSDARP00000008262	COPE	ENSEEEG00000011546	ENSEEEP00000023899	COPE
ENSDARG00000004015	ENSDARP00000008265	ADCYAP1	ENSEEEG00000001366	ENSEEEP00000002265	adcyap1a
ENSDARG00000003865	ENSDARP00000008287	pard6b	ENSEEEG00000017340	ENSEEEP00000036483	PARD6B
ENSDARG00000021239	ENSDARP00000008347	APAF1	ENSEEEG00000025015	ENSEEEP00000056605	APAF1
ENSDARG00000002190	ENSDARP00000008354	CHMP2B	ENSEEEG00000026620	ENSEEEP00000059402	chmp2bb
ENSDARG00000019529	ENSDARP00000008364	PARP1	ENSEEEG00000014396	ENSEEEP00000030075	PARP1
ENSDARG00000008953	ENSDARP00000008366	POFUT1	ENSEEEG00000011494	ENSEEEP00000023733	POFUT1
ENSDARG00000007477	ENSDARP00000008391	FBXO8	ENSEEEG00000017410	ENSEEEP00000036670	FBXO8
ENSDARG00000006642	ENSDARP00000008399	DRG2	ENSEEEG00000005422	ENSEEEP00000010732	DRG2
ENSDARG00000025507	ENSDARP00000008451	WDR24	ENSEEEG00000003544	ENSEEEP00000006686	WDR24
ENSDARG00000005897	ENSDARP00000008455	DERA	ENSEEEG00000017787	ENSEEEP00000037414	DERA
ENSDARG00000013533	ENSDARP00000008458	HOXB4	ENSEEEG00000003963	ENSEEEP00000007597	hoxb4a
ENSDARG00000003229	ENSDARP00000008475	GDF9	ENSEEEG00000022679	ENSEEEP00000048180	GDF9
ENSDARG00000003205	ENSDARP00000008500	NGLY1	ENSEEEG00000022154	ENSEEEP00000047088	NGLY1
ENSDARG00000002798	ENSDARP00000008507	COG8	ENSEEEG00000016523	ENSEEEP00000034756	cog8
ENSDARG00000017111	ENSDARP00000008544	fam8a1a	ENSEEEG00000015082	ENSEEEP00000031525	fam8a1a
ENSDARG00000014657	ENSDARP00000008601	casp23	ENSEEEG00000020083	ENSEEEP00000042532	casp23
ENSDARG00000032117	ENSDARP00000008636	DDX1	ENSEEEG00000020636	ENSEEEP00000043668	DDX1
ENSDARG00000019300	ENSDARP00000008647	INTS7	ENSEEEG00000015509	ENSEEEP00000032550	INTS7
ENSDARG00000016541	ENSDARP00000008665	SASH3	ENSEEEG00000014612	ENSEEEP00000030498	SASH3
ENSDARG00000004774	ENSDARP00000008668	WDR36	ENSEEEG00000014953	ENSEEEP00000031304	WDR36
ENSDARG00000004574	ENSDARP00000008672	gtf3c2	ENSEEEG00000019910	ENSEEEP00000042148	GTF3C2
ENSDARG00000004680	ENSDARP00000008680	dnajb6a	ENSEEEG00000023923	ENSEEEP00000050930	dnajb6b
ENSDARG00000005560	ENSDARP00000008690	YWHAH	ENSEEEG00000026398	ENSEEEP00000054680	YWHAH
ENSDARG00000020814	ENSDARP00000008711	FAIM	ENSEEEG00000018304	ENSEEEP00000038561	faimb
ENSDARG00000009466	ENSDARP00000008831	rgs9bp	ENSEEEG00000024644	ENSEEEP00000052602	RGS9BP
ENSDARG00000018903	ENSDARP00000008898	AIMP2	ENSEEEG00000004592	ENSEEEP00000008896	AIMP2
ENSDARG00000005565	ENSDARP00000008913	entpd8	ENSEEEG00000008878	ENSEEEP00000018026	ENTPD8
ENSDARG00000012194	ENSDARP00000009052	scp2a	ENSEEEG00000011176	ENSEEEP00000023067	scp2a
ENSDARG00000003592	ENSDARP00000009060	SURF1	ENSEEEG00000014996	ENSEEEP00000031317	SURF1
ENSDARG00000013245	ENSDARP00000009087	WBP1L	ENSEEEG00000028402	ENSEEEP00000061627	wbp1la
ENSDARG00000007955	ENSDARP00000009149	IARS1	ENSEEEG00000002625	ENSEEEP00000005058	IARS1
ENSDARG00000006816	ENSDARP00000009151	GTF2F2	ENSEEEG00000005776	ENSEEEP00000011434	gtf2f2b
ENSDARG00000002391	ENSDARP00000009170	tlcd1	ENSEEEG00000005545	ENSEEEP00000010935	TLCD1
ENSDARG00000004161	ENSDARP00000009186	IK	ENSEEEG00000013544	ENSEEEP00000028469	IK
ENSDARG00000007359	ENSDARP00000009190	UBL4A	ENSEEEG00000001182	ENSEEEP00000001886	UBL4A
ENSDARG00000003200	ENSDARP00000009248	FOXM1	ENSEEEG00000024042	ENSEEEP00000051222	FOXM1
ENSDARG00000019122	ENSDARP00000009264	he1.2	ENSEEEG00000025824	ENSEEEP00000060685	
ENSDARG00000032129	ENSDARP00000009277	GTF2F1	ENSEEEG00000007782	ENSEEEP00000015715	GTF2F1
ENSDARG00000020986	ENSDARP00000009303	CTU1	ENSEEEG00000005926	ENSEEEP00000011774	ctu1
ENSDARG00000005595	ENSDARP00000009325	ADGB	ENSEEEG00000011598	ENSEEEP00000023895	
ENSDARG00000012656	ENSDARP00000009333	atf6	ENSEEEG00000002388	ENSEEEP00000004577	ATF6
ENSDARG00000008010	ENSDARP00000009395	foxl2l	ENSEEEG00000022834	ENSEEEP00000048529	zgc:194189
ENSDARG00000013861	ENSDARP00000009420	ARMC1	ENSEEEG00000010651	ENSEEEP00000021925	ARMC1
ENSDARG00000006600	ENSDARP00000009428	lsm14aa	ENSEEEG00000003953	ENSEEEP00000007568	lsm14aa
ENSDARG00000003757	ENSDARP00000009432	CNPY1	ENSEEEG00000000995	ENSEEEP00000001535	cnpy1
ENSDARG00000013802	ENSDARP00000009441	PCID2	ENSEEEG00000012089	ENSEEEP00000024951	PCID2
ENSDARG00000007279	ENSDARP00000009453	YIPF5	ENSEEEG00000026665	ENSEEEP00000060740	YIPF5
ENSDARG00000016607	ENSDARP00000009555	ECHDC2	ENSEEEG00000008477	ENSEEEP00000017123	ECHDC2
ENSDARG00000012929	ENSDARP00000009582	EIF2D	ENSEEEG00000002008	ENSEEEP00000003690	EIF2D
ENSDARG00000020102	ENSDARP00000009601	KCTD16	ENSEEEG00000005840	ENSEEEP00000011607	kctd16b
ENSDARG00000009806	ENSDARP00000009619	REXO2	ENSEEEG00000011138	ENSEEEP00000022952	smfn
ENSDARG00000012021	ENSDARP00000009670	KDSR	ENSEEEG00000009816	ENSEEEP00000020087	KDSR
ENSDARG00000019265	ENSDARP00000009683	zbtb39	ENSEEEG00000001004	ENSEEEP00000001562	ZBTB39
ENSDARG00000016725	ENSDARP00000009700	GADD45G	ENSEEEG00000006878	ENSEEEP00000013827	gadd45gb.1
ENSDARG00000030110	ENSDARP00000009713	MYOD1	ENSEEEG00000007431	ENSEEEP00000014922	MYOD1
ENSDARG00000015576	ENSDARP00000009775	ITPRIP	ENSEEEG00000023695	ENSEEEP00000050390	ITPRIP
ENSDARG00000004311	ENSDARP00000009785	ldlrap1a	ENSEEEG00000017969	ENSEEEP00000037807	ldlrap1a
ENSDARG00000003860	ENSDARP00000009789	CBX3	ENSEEEG00000001557	ENSEEEP00000002767	cbx3a
ENSDARG00000096829	ENSDARP00000009817	blvrb	ENSEEEG00000013046	ENSEEEP00000027016	BLVRB
ENSDARG00000008049	ENSDARP00000009826	si:dkey-42i9.4	ENSEEEG00000006035	ENSEEEP00000011964	
ENSDARG00000010823	ENSDARP00000009876	MEMO1	ENSEEEG00000027489	ENSEEEP00000053787	MEMO1
ENSDARG00000015293	ENSDARP00000009879	fam110a	ENSEEEG00000002404	ENSEEEP00000004602	FAM110A
ENSDARG00000010878	ENSDARP00000009882	cdkn1ca	ENSEEEG00000018761	ENSEEEP00000039496	cdkn1ca
ENSDARG00000018145	ENSDARP00000009901	mid1ip1l	ENSEEEG00000016925	ENSEEEP00000061431	mid1ip1l
ENSDARG00000071037	ENSDARP00000009932	PEX13	ENSEEEG00000004983	ENSEEEP00000009815	PEX13
ENSDARG00000005220	ENSDARP00000009990	PDCD6	ENSEEEG00000015864	ENSEEEP00000033399	PDCD6
ENSDARG00000014138	ENSDARP00000009993	ACOT8	ENSEEEG00000011064	ENSEEEP00000022807	ACOT8
ENSDARG00000019230	ENSDARP00000010055	rpl7a	ENSEEEG00000014979	ENSEEEP00000059316	RPL7A
ENSDARG00000015922	ENSDARP00000010065	stk17al	ENSEEEG00000001422	ENSEEEP00000002424	stk17al
ENSDARG00000007092	ENSDARP00000010070	XAB2	ENSEEEG00000021116	ENSEEEP00000044740	XAB2
ENSDARG00000009745	ENSDARP00000010071	FBXW2	ENSEEEG00000018589	ENSEEEP00000039134	FBXW2
ENSDARG00000009074	ENSDARP00000010074	CBR4	ENSEEEG00000028424	ENSEEEP00000062756	CBR4
ENSDARG00000013734	ENSDARP00000010083	polr3glb	ENSEEEG00000015325	ENSEEEP00000032124	polr3glb
ENSDARG00000010514	ENSDARP00000010091	CXCR5	ENSEEEG00000018175	ENSEEEP00000038224	CXCR5
ENSDARG00000017388	ENSDARP00000010116	gstt1b	ENSEEEG00000006519	ENSEEEP00000012967	gstt1b
ENSDARG00000002986	ENSDARP00000010155	GDA	ENSEEEG00000013912	ENSEEEP00000029014	GDA
ENSDARG00000014761	ENSDARP00000010172	MFSD6L	ENSEEEG00000004509	ENSEEEP00000008685	MFSD6L
ENSDARG00000005108	ENSDARP00000010183	oclna	ENSEEEG00000021163	ENSEEEP00000044842	oclna
ENSDARG00000014994	ENSDARP00000010211	TBP	ENSEEEG00000002646	ENSEEEP00000005112	TBP
ENSDARG00000009871	ENSDARP00000010253	SNRPC	ENSEEEG00000007187	ENSEEEP00000014433	SNRPC
ENSDARG00000010317	ENSDARP00000010296	GPR183	ENSEEEG00000005048	ENSEEEP00000009925	gpr183a
ENSDARG00000012789	ENSDARP00000010322	PLEK2	ENSEEEG00000022966	ENSEEEP00000048834	PLEK2
ENSDARG00000009438	ENSDARP00000010347	MYOG	ENSEEEG00000018490	ENSEEEP00000038977	MYOG
ENSDARG00000019646	ENSDARP00000010424	twist3	ENSEEEG00000001164	ENSEEEP00000001841	
ENSDARG00000007257	ENSDARP00000010427	RAB5A	ENSEEEG00000027758	ENSEEEP00000056896	rab5ab
ENSDARG00000020164	ENSDARP00000010432	EFNB2	ENSEEEG00000010437	ENSEEEP00000056066	efnb2a
ENSDARG00000074248	ENSDARP00000010454	TMEM237	ENSEEEG00000009196	ENSEEEP00000018694	tmem237b
ENSDARG00000011801	ENSDARP00000010571	WARS2	ENSEEEG00000009310	ENSEEEP00000018989	WARS2
ENSDARG00000005218	ENSDARP00000010591	WRNIP1	ENSEEEG00000000164	ENSEEEP00000000217	wrnip1
ENSDARG00000002402	ENSDARP00000010637	ERCC3	ENSEEEG00000010980	ENSEEEP00000022616	ERCC3
ENSDARG00000019207	ENSDARP00000010651	GBGT1	ENSEEEG00000027711	ENSEEEP00000011250	
ENSDARG00000008706	ENSDARP00000010658	PAIP2B	ENSEEEG00000026134	ENSEEEP00000005206	PAIP2B
ENSDARG00000005926	ENSDARP00000010686	AK2	ENSEEEG00000014657	ENSEEEP00000030604	AK2
ENSDARG00000013598	ENSDARP00000010728	tnfb	ENSEEEG00000019634	ENSEEEP00000041517	tnfb
ENSDARG00000002128	ENSDARP00000010750	CWF19L1	ENSEEEG00000018510	ENSEEEP00000039020	CWF19L1
ENSDARG00000017010	ENSDARP00000010772	SCAMP2	ENSEEEG00000018382	ENSEEEP00000038738	scamp2l
ENSDARG00000014017	ENSDARP00000010800	RRM1	ENSEEEG00000005807	ENSEEEP00000012288	RRM1
ENSDARG00000012244	ENSDARP00000010840	UBE2E3	ENSEEEG00000005669	ENSEEEP00000011201	UBE2E3
ENSDARG00000020133	ENSDARP00000010866	JDP2	ENSEEEG00000024692	ENSEEEP00000057744	jdp2b
ENSDARG00000024101	ENSDARP00000010895	ADRA1D	ENSEEEG00000012100	ENSEEEP00000024942	ADRA1D
ENSDARG00000007941	ENSDARP00000010904	hmx4	ENSEEEG00000013945	ENSEEEP00000029063	hmx4
ENSDARG00000002894	ENSDARP00000010975	AVEN	ENSEEEG00000010420	ENSEEEP00000021384	AVEN
ENSDARG00000009351	ENSDARP00000010978	FGF6	ENSEEEG00000025480	ENSEEEP00000056926	FGF6
ENSDARG00000012347	ENSDARP00000010986	nacad	ENSEEEG00000019172	ENSEEEP00000040486	
ENSDARG00000018817	ENSDARP00000010990	BDNF	ENSEEEG00000017408	ENSEEEP00000054224	BDNF
ENSDARG00000004204	ENSDARP00000010992	EFHC2	ENSEEEG00000007641	ENSEEEP00000054397	EFHC2
ENSDARG00000015851	ENSDARP00000011002	PNN	ENSEEEG00000013205	ENSEEEP00000027365	PNN
ENSDARG00000010442	ENSDARP00000011008	rnf11a	ENSEEEG00000026138	ENSEEEP00000059540	rnf11a
ENSDARG00000021257	ENSDARP00000011011	EIF3D	ENSEEEG00000004609	ENSEEEP00000008936	EIF3D
ENSDARG00000013125	ENSDARP00000011033	DLX1	ENSEEEG00000018800	ENSEEEP00000039598	dlx1a
ENSDARG00000016011	ENSDARP00000011048	GPCPD1	ENSEEEG00000012466	ENSEEEP00000025750	GPCPD1
ENSDARG00000020101	ENSDARP00000011083	PSMC2	ENSEEEG00000010534	ENSEEEP00000021813	PSMC2
ENSDARG00000018264	ENSDARP00000011133	trim101	ENSEEEG00000006806	ENSEEEP00000013614	trim101
ENSDARG00000020822	ENSDARP00000011140	IFT22	ENSEEEG00000013821	ENSEEEP00000028762	IFT22
ENSDARG00000004948	ENSDARP00000011145	BCCIP	ENSEEEG00000022826	ENSEEEP00000048508	BCCIP
ENSDARG00000019778	ENSDARP00000011148	RPS6	ENSEEEG00000018809	ENSEEEP00000039639	rps6
ENSDARG00000018569	ENSDARP00000011163	tnfrsf1a	ENSEEEG00000021206	ENSEEEP00000044926	TNFRSF1A
ENSDARG00000026453	ENSDARP00000011194	zgc:66474	ENSEEEG00000002878	ENSEEEP00000005493	pcyt1ba
ENSDARG00000012848	ENSDARP00000011198	ARIH2	ENSEEEG00000020950	ENSEEEP00000044705	ARIH2
ENSDARG00000003303	ENSDARP00000011199	STC1	ENSEEEG00000001220	ENSEEEP00000001953	STC1
ENSDARG00000014479	ENSDARP00000011265	PTF1A	ENSEEEG00000000965	ENSEEEP00000001494	PTF1A
ENSDARG00000016765	ENSDARP00000011289	SCAMP3	ENSEEEG00000006822	ENSEEEP00000013666	SCAMP3
ENSDARG00000015734	ENSDARP00000011293	AICDA	ENSEEEG00000012708	ENSEEEP00000026277	AICDA
ENSDARG00000006003	ENSDARP00000011307	mycla	ENSEEEG00000004876	ENSEEEP00000009530	mycla
ENSDARG00000006290	ENSDARP00000011338	NDUFS5	ENSEEEG00000014661	ENSEEEP00000030612	NDUFS5
ENSDARG00000016443	ENSDARP00000011344	EIF3CL	ENSEEEG00000018909	ENSEEEP00000039874	eif3c
ENSDARG00000011418	ENSDARP00000011354	SIGMAR1	ENSEEEG00000018966	ENSEEEP00000040000	SIGMAR1
ENSDARG00000013453	ENSDARP00000011360	TDRD9	ENSEEEG00000004853	ENSEEEP00000009511	TDRD9
ENSDARG00000017696	ENSDARP00000011386	UTP25	ENSEEEG00000023159	ENSEEEP00000049273	UTP25
ENSDARG00000006207	ENSDARP00000011398	gpx1b	ENSEEEG00000024445	ENSEEEP00000052146	gpx1b
ENSDARG00000011764	ENSDARP00000011401	INTS13	ENSEEEG00000020146	ENSEEEP00000042801	INTS13
ENSDARG00000036190	ENSDARP00000011451	txnl4a	ENSEEEG00000022148	ENSEEEP00000047046	TXNL4A
ENSDARG00000018461	ENSDARP00000011510	zgc:56095	ENSEEEG00000020072	ENSEEEP00000042664	zgc:56095
ENSDARG00000003058	ENSDARP00000011529	cep43	ENSEEEG00000009727	ENSEEEP00000019886	fgfr1op
ENSDARG00000020085	ENSDARP00000011566	SLC33A1	ENSEEEG00000010062	ENSEEEP00000020624	slc33a1
ENSDARG00000015856	ENSDARP00000011600	slc25a40	ENSEEEG00000004143	ENSEEEP00000007940	SLC25A40
ENSDARG00000007413	ENSDARP00000011701	ARID2	ENSEEEG00000007126	ENSEEEP00000055502	ARID2
ENSDARG00000007745	ENSDARP00000011707	UQCRFS1	ENSEEEG00000000214	ENSEEEP00000000289	UQCRFS1
ENSDARG00000015236	ENSDARP00000011713	PYCR3	ENSEEEG00000020927	ENSEEEP00000044290	PYCR3
ENSDARG00000009640	ENSDARP00000011778	PSMB1	ENSEEEG00000008988	ENSEEEP00000018297	psmb1
ENSDARG00000009629	ENSDARP00000011779	UNC119B	ENSEEEG00000023851	ENSEEEP00000050766	unc119.1
ENSDARG00000011724	ENSDARP00000011783	MARVELD1	ENSEEEG00000003037	ENSEEEP00000005756	MARVELD1
ENSDARG00000015540	ENSDARP00000011791	PSEN2	ENSEEEG00000017435	ENSEEEP00000036724	psen2
ENSDARG00000018281	ENSDARP00000011815	cfap161	ENSEEEG00000006914	ENSEEEP00000013911	CFAP161
ENSDARG00000016528	ENSDARP00000011821	WDCP	ENSEEEG00000012523	ENSEEEP00000025833	WDCP
ENSDARG00000015355	ENSDARP00000011823	FOSL1	ENSEEEG00000019987	ENSEEEP00000042316	fosl1a
ENSDARG00000006797	ENSDARP00000011866	NT5DC1	ENSEEEG00000005502	ENSEEEP00000010868	NT5DC1
ENSDARG00000015747	ENSDARP00000011878	AARSD1	ENSEEEG00000002688	ENSEEEP00000005168	aarsd1
ENSDARG00000010332	ENSDARP00000011927	zgc:56231	ENSEEEG00000001817	ENSEEEP00000003236	zgc:56231
ENSDARG00000006712	ENSDARP00000011930	WIPF2	ENSEEEG00000016071	ENSEEEP00000033745	wipf2b
ENSDARG00000000489	ENSDARP00000011948	UPF3B	ENSEEEG00000014486	ENSEEEP00000030218	UPF3B
ENSDARG00000013302	ENSDARP00000011955	GPX8	ENSEEEG00000000939	ENSEEEP00000001431	gpx8
ENSDARG00000016754	ENSDARP00000012019	TBCA	ENSEEEG00000024615	ENSEEEP00000052555	TBCA
ENSDARG00000009436	ENSDARP00000012036	UBXN7	ENSEEEG00000015652	ENSEEEP00000032872	UBXN7
ENSDARG00000010482	ENSDARP00000012078	prg4a	ENSEEEG00000018853	ENSEEEP00000039766	prg4a
ENSDARG00000008678	ENSDARP00000012094	SNX3	ENSEEEG00000025965	ENSEEEP00000053177	SNX3
ENSDARG00000019144	ENSDARP00000012097	RAB4A	ENSEEEG00000002685	ENSEEEP00000005229	RAB4A
ENSDARG00000019117	ENSDARP00000012119	PARVB	ENSEEEG00000003645	ENSEEEP00000006946	PARVB
ENSDARG00000018459	ENSDARP00000012146	msrb2	ENSEEEG00000016732	ENSEEEP00000035161	MSRB2
ENSDARG00000071694	ENSDARP00000012236	ndc80	ENSEEEG00000007974	ENSEEEP00000016121	NDC80
ENSDARG00000003383	ENSDARP00000012241	ASB8	ENSEEEG00000008941	ENSEEEP00000018187	ASB8
ENSDARG00000013795	ENSDARP00000012323	hps4	ENSEEEG00000023846	ENSEEEP00000050761	HPS4
ENSDARG00000004392	ENSDARP00000012354	hdr	ENSEEEG00000023221	ENSEEEP00000049406	hdr
ENSDARG00000004785	ENSDARP00000012359	COPS2	ENSEEEG00000016244	ENSEEEP00000034152	COPS2
ENSDARG00000014995	ENSDARP00000012395	JAGN1	ENSEEEG00000025465	ENSEEEP00000059080	jagn1b
ENSDARG00000015793	ENSDARP00000012411	CREB3L1	ENSEEEG00000009385	ENSEEEP00000019315	CREB3L1
ENSDARG00000076225	ENSDARP00000012444	tha1	ENSEEEG00000005874	ENSEEEP00000011677	tha1
ENSDARG00000002591	ENSDARP00000012488	RUVBL1	ENSEEEG00000008896	ENSEEEP00000018078	RUVBL1
ENSDARG00000012281	ENSDARP00000012500	neff1	ENSEEEG00000008695	ENSEEEP00000017961	zgc:65851
ENSDARG00000013009	ENSDARP00000012519	UBIAD1	ENSEEEG00000001958	ENSEEEP00000003575	UBIAD1
ENSDARG00000014915	ENSDARP00000012558	ndufab1b	ENSEEEG00000006323	ENSEEEP00000012603	ndufab1b
ENSDARG00000018787	ENSDARP00000012577	EFNA1	ENSEEEG00000016926	ENSEEEP00000035533	efna1b
ENSDARG00000018263	ENSDARP00000012585	pdia2	ENSEEEG00000012184	ENSEEEP00000025134	PDIA2
ENSDARG00000002165	ENSDARP00000012691	PSME1	ENSEEEG00000007469	ENSEEEP00000014999	PSME1
ENSDARG00000010619	ENSDARP00000012705	THEMIS	ENSEEEG00000016081	ENSEEEP00000033762	THEMIS
ENSDARG00000006468	ENSDARP00000012720	GRAP2	ENSEEEG00000020053	ENSEEEP00000042472	grap2a
ENSDARG00000002298	ENSDARP00000012738	ANKRD22	ENSEEEG00000010501	ENSEEEP00000064444	HPRT1
ENSDARG00000018441	ENSDARP00000012786	heg1	ENSEEEG00000011225	ENSEEEP00000023150	HEG1
ENSDARG00000005462	ENSDARP00000012856	KIF4A	ENSEEEG00000020603	ENSEEEP00000043592	kif4
ENSDARG00000015676	ENSDARP00000012858	NMD3	ENSEEEG00000012422	ENSEEEP00000025609	NMD3
ENSDARG00000005246	ENSDARP00000012869	ASB3	ENSEEEG00000016446	ENSEEEP00000034587	ASB3
ENSDARG00000076574	ENSDARP00000012919	si:ch211-171h4.6	ENSEEEG00000023187	ENSEEEP00000049334	si:ch73-160i9.3
ENSDARG00000011170	ENSDARP00000012950	NDRG2	ENSEEEG00000023590	ENSEEEP00000050143	NDRG2
ENSDARG00000017657	ENSDARP00000012989	zgc:112163	ENSEEEG00000027939	ENSEEEP00000063571	zgc:112163
ENSDARG00000016302	ENSDARP00000013006	UPF1	ENSEEEG00000000063	ENSEEEP00000000106	UPF1
ENSDARG00000008239	ENSDARP00000013020	MOCS3	ENSEEEG00000022409	ENSEEEP00000047609	MOCS3
ENSDARG00000002311	ENSDARP00000013026	fabp4b	ENSEEEG00000013042	ENSEEEP00000027094	fabp11b
ENSDARG00000004307	ENSDARP00000013064	LYPD6	ENSEEEG00000022726	ENSEEEP00000048260	LYPD6
ENSDARG00000007406	ENSDARP00000013072	PHOX2A	ENSEEEG00000004207	ENSEEEP00000008069	PHOX2A
ENSDARG00000014171	ENSDARP00000013120	BLOC1S1	ENSEEEG00000007803	ENSEEEP00000015766	bloc1s1
ENSDARG00000018162	ENSDARP00000013157	CTNNAL1	ENSEEEG00000018608	ENSEEEP00000039157	CTNNAL1
ENSDARG00000019223	ENSDARP00000013189	ARGLU1	ENSEEEG00000010436	ENSEEEP00000021413	arglu1a
ENSDARG00000018627	ENSDARP00000013210	ARL5A	ENSEEEG00000012271	ENSEEEP00000025309	ARL5A
ENSDARG00000030756	ENSDARP00000013243	DNMT1	ENSEEEG00000019242	ENSEEEP00000042018	DNMT1
ENSDARG00000013478	ENSDARP00000013273	RRP15	ENSEEEG00000007402	ENSEEEP00000014869	RRP15
ENSDARG00000019364	ENSDARP00000013291	MBIP	ENSEEEG00000021277	ENSEEEP00000045070	MBIP
ENSDARG00000015010	ENSDARP00000013307	odad1	ENSEEEG00000023407	ENSEEEP00000049797	ccdc114
ENSDARG00000017107	ENSDARP00000013317	NR2E1	ENSEEEG00000000656	ENSEEEP00000023941	NR2E1
ENSDARG00000016769	ENSDARP00000013325	SGTB	ENSEEEG00000011322	ENSEEEP00000023368	SGTB
ENSDARG00000030703	ENSDARP00000013327	otx2a	ENSEEEG00000017211	ENSEEEP00000036179	otx2a
ENSDARG00000001859	ENSDARP00000013350	DBX1	ENSEEEG00000016396	ENSEEEP00000034452	dbx1b
ENSDARG00000006524	ENSDARP00000013353	SUPT6H	ENSEEEG00000005492	ENSEEEP00000010852	SUPT6H
ENSDARG00000003984	ENSDARP00000013392	LTN1	ENSEEEG00000003404	ENSEEEP00000006426	LTN1
ENSDARG00000005780	ENSDARP00000013426	npy8br	ENSEEEG00000000888	ENSEEEP00000055427	npy8br
ENSDARG00000015221	ENSDARP00000013430	NSRP1	ENSEEEG00000027160	ENSEEEP00000058033	NSRP1
ENSDARG00000002264	ENSDARP00000013437	MRPL41	ENSEEEG00000009348	ENSEEEP00000019039	MRPL41
ENSDARG00000018658	ENSDARP00000013455	AAR2	ENSEEEG00000020312	ENSEEEP00000043027	AAR2
ENSDARG00000002952	ENSDARP00000013486	SMO	ENSEEEG00000014079	ENSEEEP00000029491	SMO
ENSDARG00000013005	ENSDARP00000013509	NTM	ENSEEEG00000013075	ENSEEEP00000027080	OPCML
ENSDARG00000013461	ENSDARP00000013539	SUPT7L	ENSEEEG00000006198	ENSEEEP00000012322	SUPT7L
ENSDARG00000006544	ENSDARP00000013553	c1qtnf6b	ENSEEEG00000028785	ENSEEEP00000062850	c1qtnf6b
